Fire_ID,DTS_dist_m,DTS_cells,DTS_cells_prp
WA4842411713920150812,150,6813,0.20950184501845018
WA4842411713920150812,180,5204,0.16002460024600246
WA4842411713920150812,210,4108,0.12632226322263224
WA4842411713920150812,240,3155,0.09701722017220173
WA4842411713920150812,270,2442,0.07509225092250922
WA4842411713920150812,300,1904,0.05854858548585486
WA4842411713920150812,330,1556,0.047847478474784745
WA4842411713920150812,360,1267,0.038960639606396064
WA4842411713920150812,390,943,0.028997539975399753
WA4842411713920150812,420,712,0.02189421894218942
WA4842411713920150812,450,499,0.01534440344403444
WA4842411713920150812,480,344,0.010578105781057811
WA4842411713920150812,510,227,0.006980319803198032
WA4842411713920150812,540,146,0.004489544895448954
WA4842411713920150812,570,91,0.0027982779827798276
WA4842411713920150812,600,48,0.0014760147601476014
WA4842411713920150812,630,25,7.687576875768758e-4
WA4842411713920150812,660,8,2.460024600246002e-4
WA4842411713920150812,690,1,3.075030750307503e-5
ID4692911545920150812,0,2091,1
ID4692911545920150812,30,1361,0.6508847441415591
ID4692911545920150812,60,813,0.38880918220946914
ID4692911545920150812,90,383,0.1831659493065519
ID4692911545920150812,120,168,0.08034433285509325
ID4692911545920150812,150,53,0.025346724055475847
ID4692911545920150812,180,9,0.00430416068866571
ID4773311613120150812,0,6318,1
ID4773311613120150812,30,4586,0.7258626147515036
ID4773311613120150812,60,3230,0.5112377334599557
ID4773311613120150812,90,2133,0.33760683760683763
ID4773311613120150812,120,1527,0.24169040835707503
ID4773311613120150812,150,1003,0.15875276986388098
ID4773311613120150812,180,700,0.11079455523899968
ID4773311613120150812,210,458,0.07249129471351694
ID4773311613120150812,240,231,0.0365622032288699
ID4773311613120150812,270,104,0.01646090534979424
ID4773311613120150812,300,15,0.0023741690408357074
ID4779711617020150812,0,9497,1
ID4779711617020150812,30,6158,0.6484152890386438
ID4779711617020150812,60,3666,0.386016636832684
ID4779711617020150812,90,1866,0.1964830999262925
ID4779711617020150812,120,1024,0.10782352321785828
ID4779711617020150812,150,458,0.04822575550173739
ID4779711617020150812,180,237,0.024955249026008212
ID4779711617020150812,210,129,0.013583236811624724
ID4779711617020150812,240,61,0.006423080972938823
ID4779711617020150812,270,28,0.002948299462988312
ID4779711617020150812,300,7,7.37074865747078e-4
ID4548411532320150813,0,6832,1
ID4548411532320150813,30,4269,0.6248536299765808
ID4548411532320150813,60,2467,0.36109484777517564
ID4548411532320150813,90,1257,0.1839871194379391
ID4548411532320150813,120,725,0.10611826697892272
ID4548411532320150813,150,346,0.0506440281030445
ID4548411532320150813,180,200,0.02927400468384075
ID4548411532320150813,210,105,0.015368852459016393
ID4548411532320150813,240,38,0.0055620608899297425
ID4548411532320150813,270,8,0.00117096018735363
ID4558111533920150813,0,11541,1
ID4558111533920150813,30,9032,0.7826011610778962
ID4558111533920150813,60,6879,0.5960488692487653
ID4558111533920150813,90,4969,0.43055194523871415
ID4558111533920150813,120,3826,0.3315137336452647
ID4558111533920150813,150,2752,0.23845420674118362
ID4558111533920150813,180,2101,0.18204661641105624
ID4558111533920150813,210,1583,0.1371631574386968
ID4558111533920150813,240,1087,0.09418594575859977
ID4558111533920150813,270,732,0.06342604626982064
ID4558111533920150813,300,503,0.043583744909453256
ID4558111533920150813,330,375,0.03249285157265402
ID4558111533920150813,360,276,0.023914738757473356
ID4558111533920150813,390,179,0.015509921150680183
ID4558111533920150813,420,108,0.009357941252924357
ID4558111533920150813,450,46,0.003985789792912226
ID4558111533920150813,480,14,0.0012130664587124166
ID4558111533920150813,510,1,8.664760419374404e-5
ID4460911572920150813,0,1658,1
ID4460911572920150813,30,1204,0.7261761158021713
ID4460911572920150813,60,871,0.5253317249698432
ID4460911572920150813,90,605,0.364897466827503
ID4460911572920150813,120,452,0.27261761158021713
ID4460911572920150813,150,332,0.20024125452352232
ID4460911572920150813,180,264,0.15922798552472858
ID4460911572920150813,210,201,0.12123039806996382
ID4460911572920150813,240,135,0.08142340168878166
ID4460911572920150813,270,77,0.046441495778045835
ID4460911572920150813,300,27,0.016284680337756333
ID4460911572920150813,330,3,0.0018094089264173703
WA4833811900220150813,0,96193,1
WA4833811900220150813,30,67021,0.6967346896343809
WA4833811900220150813,60,45558,0.4736103458671629
WA4833811900220150813,90,29386,0.30549000447017977
WA4833811900220150813,120,21079,0.21913236929922136
WA4833811900220150813,150,14434,0.1500524986225609
WA4833811900220150813,180,10991,0.11425987337955984
WA4833811900220150813,210,8676,0.0901936731362989
WA4833811900220150813,240,6729,0.06995311509153472
WA4833811900220150813,270,5369,0.055814872184046654
WA4833811900220150813,300,4376,0.045491875708211615
WA4833811900220150813,330,3748,0.03896333413034212
WA4833811900220150813,360,3257,0.03385901261006518
WA4833811900220150813,390,2726,0.02833886041603859
WA4833811900220150813,420,2323,0.024149366378010875
WA4833811900220150813,450,1911,0.01986631043838949
WA4833811900220150813,480,1604,0.01667481001736093
WA4833811900220150813,510,1285,0.01335856039420748
WA4833811900220150813,540,1013,0.010530911812709865
WA4833811900220150813,570,790,0.00821265580655557
WA4833811900220150813,600,589,0.006123106670963584
WA4833811900220150813,630,447,0.004646907779152329
WA4833811900220150813,660,332,0.003451394592122088
WA4833811900220150813,690,258,0.002682107845685237
WA4833811900220150813,720,201,0.002089549135591987
WA4833811900220150813,750,142,0.0014761988918112544
WA4833811900220150813,780,101,0.001049972451217864
WA4833811900220150813,810,64,6.653290779994386e-4
WA4833811900220150813,840,35,3.63851839530943e-4
WA4833811900220150813,870,13,1.3514496896863598e-4
WA4833811900220150813,900,2,2.0791533687482456e-5
ID4699011573620150813,0,5279,1
ID4699011573620150813,30,3641,0.6897139609774579
ID4699011573620150813,60,2423,0.45898844478120854
ID4699011573620150813,90,1534,0.29058533813222204
ID4699011573620150813,120,1010,0.191324114415609
ID4699011573620150813,150,518,0.09812464481909453
ID4699011573620150813,180,291,0.055124076529645766
ID4699011573620150813,210,144,0.027277893540443268
ID4699011573620150813,240,72,0.013638946770221634
ID4699011573620150813,270,37,0.007008903201363895
ID4699011573620150813,300,16,0.0030308770600492516
ID4699011573620150813,330,2,3.7885963250615644e-4
ID4770811586620150813,0,12431,1
ID4770811586620150813,30,8271,0.6653527471643472
ID4770811586620150813,60,5155,0.41468908374225727
ID4770811586620150813,90,2998,0.24117126538492478
ID4770811586620150813,120,1861,0.1497063792132572
ID4770811586620150813,150,983,0.07907650229265546
ID4770811586620150813,180,597,0.048025098543962676
ID4770811586620150813,210,374,0.030086075134743786
ID4770811586620150813,240,215,0.017295470999919557
ID4770811586620150813,270,113,0.009090177781353069
ID4770811586620150813,300,48,0.003861314455795994
ID4770811586620150813,330,17,0.0013675488697610812
ID4770811586620150813,360,4,3.2177620464966615e-4
MT4817211305620150813,0,129712,1
MT4817211305620150813,30,119958,0.9248026396940915
MT4817211305620150813,60,110135,0.8490733316886642
MT4817211305620150813,90,98793,0.7616334649068706
MT4817211305620150813,120,89932,0.69332058714691
MT4817211305620150813,150,79819,0.6153555569261132
MT4817211305620150813,180,72419,0.5583060934994449
MT4817211305620150813,210,65717,0.5066377821635624
MT4817211305620150813,240,58547,0.4513614777352905
MT4817211305620150813,270,52085,0.40154341926729986
MT4817211305620150813,300,45961,0.3543311335882571
MT4817211305620150813,330,41267,0.3181432712470704
MT4817211305620150813,360,36945,0.28482330085111635
MT4817211305620150813,390,31820,0.24531269273467374
MT4817211305620150813,420,27872,0.21487603305785125
MT4817211305620150813,450,24049,0.18540304674972247
MT4817211305620150813,480,21182,0.16330023436536326
MT4817211305620150813,510,18222,0.14048044899469594
MT4817211305620150813,540,15750,0.12142284445540891
MT4817211305620150813,570,13475,0.10388398914518318
MT4817211305620150813,600,11438,0.08817996792895029
MT4817211305620150813,630,9915,0.07643857160478598
MT4817211305620150813,660,8350,0.0643733810287406
MT4817211305620150813,690,7167,0.05525317626742322
MT4817211305620150813,720,6169,0.04755920809177254
MT4817211305620150813,750,5159,0.03977272727272727
MT4817211305620150813,780,4346,0.03350499568274331
MT4817211305620150813,810,3666,0.028262612557049465
MT4817211305620150813,840,3083,0.023768039965461948
MT4817211305620150813,870,2533,0.01952787714320957
MT4817211305620150813,900,1992,0.015357098803503146
MT4817211305620150813,930,1546,0.011918712224003947
MT4817211305620150813,960,1125,0.008673060318243494
MT4817211305620150813,990,827,0.006375663007277661
MT4817211305620150813,1020,593,0.004571666461083015
MT4817211305620150813,1050,432,0.0033304551622055016
MT4817211305620150813,1080,306,0.0023590724065622303
MT4817211305620150813,1110,185,0.0014262365856667078
MT4817211305620150813,1140,99,7.632293080054274e-4
MT4817211305620150813,1170,44,3.3921302578018993e-4
MT4817211305620150813,1200,14,1.0793141729369681e-4
WA4611611766020150814,0,44,1
WA4611611766020150814,30,7,0.1590909090909091
ID4610011544620150814,0,2476,1
ID4610011544620150814,30,1416,0.5718901453957996
ID4610011544620150814,60,746,0.30129240710823907
ID4610011544620150814,90,318,0.1284329563812601
ID4610011544620150814,120,132,0.05331179321486268
ID4610011544620150814,150,36,0.014539579967689823
ID4610011544620150814,180,4,0.0016155088852988692
ID4615911540120150814,0,1579,1
ID4615911540120150814,30,967,0.6124129195693477
ID4615911540120150814,60,488,0.30905636478784043
ID4615911540120150814,90,163,0.1032298923369221
ID4615911540120150814,120,39,0.024699176694110196
ID4615911540120150814,150,0,0
ID4482211591820150814,0,12826,1
ID4482211591820150814,30,9458,0.7374083892094183
ID4482211591820150814,60,6646,0.5181662248557617
ID4482211591820150814,90,4435,0.34578200530173087
ID4482211591820150814,120,3218,0.2508966162482458
ID4482211591820150814,150,2169,0.16910962108217684
ID4482211591820150814,180,1590,0.12396694214876033
ID4482211591820150814,210,1183,0.09223452362388898
ID4482211591820150814,240,835,0.06510213628566973
ID4482211591820150814,270,584,0.04553251208482769
ID4482211591820150814,300,423,0.03297988460938718
ID4482211591820150814,330,309,0.024091688757211915
ID4482211591820150814,360,214,0.016684858880399188
ID4482211591820150814,390,109,0.008498362700764072
ID4482211591820150814,420,55,0.004288164665523156
ID4482211591820150814,450,15,0.001169499454233588
ID4482211591820150814,480,1,7.79666302822392e-5
WA4805112011320150814,0,48069,1
WA4805112011320150814,30,38222,0.7951486404959537
WA4805112011320150814,60,30029,0.6247061515737794
WA4805112011320150814,90,22465,0.4673490191183507
WA4805112011320150814,120,17713,0.3684911273377853
WA4805112011320150814,150,13182,0.2742307932347251
WA4805112011320150814,180,10575,0.2199962553828871
WA4805112011320150814,210,8467,0.17614262830514468
WA4805112011320150814,240,6485,0.13491023320643242
WA4805112011320150814,270,5032,0.10468285173396576
WA4805112011320150814,300,3852,0.0801348062160644
WA4805112011320150814,330,3077,0.06401214920218852
WA4805112011320150814,360,2434,0.050635544737772785
WA4805112011320150814,390,1736,0.036114751711081985
WA4805112011320150814,420,1284,0.02671160207202147
WA4805112011320150814,450,900,0.01872308556450103
WA4805112011320150814,480,670,0.013938297031350766
WA4805112011320150814,510,467,0.009715201065135534
WA4805112011320150814,540,315,0.00655307994757536
WA4805112011320150814,570,180,0.003744617112900206
WA4805112011320150814,600,78,0.0016226674155900892
WA4805112011320150814,630,36,7.489234225800412e-4
WA4805112011320150814,660,8,1.6642742724000916e-4
WA4788112022120150814,0,9865,1
WA4788112022120150814,30,8388,0.8502787633046123
WA4788112022120150814,60,7069,0.7165737455651292
WA4788112022120150814,90,5741,0.5819564115560061
WA4788112022120150814,120,4652,0.4715661429295489
WA4788112022120150814,150,3373,0.3419158641662443
WA4788112022120150814,180,2518,0.2552458185504308
WA4788112022120150814,210,1848,0.18732894069944248
WA4788112022120150814,240,1284,0.1301571211353269
WA4788112022120150814,270,922,0.09346173340091232
WA4788112022120150814,300,693,0.07024835276229092
WA4788112022120150814,330,563,0.0570704510897111
WA4788112022120150814,360,444,0.04500760263558033
WA4788112022120150814,390,315,0.031931069437404966
WA4788112022120150814,420,234,0.02372022301064369
WA4788112022120150814,450,150,0.015205271160669031
WA4788112022120150814,480,103,0.010440952863659403
WA4788112022120150814,510,52,0.005271160669031931
WA4788112022120150814,540,14,0.001419158641662443
MT4773811295620150814,0,19818,1
MT4773811295620150814,30,15926,0.8036128771823595
MT4773811295620150814,60,12606,0.6360884044807751
MT4773811295620150814,90,9614,0.4851145423352508
MT4773811295620150814,120,7641,0.385558583106267
MT4773811295620150814,150,5711,0.28817236855383993
MT4773811295620150814,180,4445,0.22429104854172974
MT4773811295620150814,210,3394,0.17125845191240285
MT4773811295620150814,240,2413,0.12175799777979615
MT4773811295620150814,270,1669,0.08421636895751337
MT4773811295620150814,300,1087,0.054849127056211526
MT4773811295620150814,330,693,0.03496821071752952
MT4773811295620150814,360,412,0.020789181552124333
MT4773811295620150814,390,191,0.009637703098193562
MT4773811295620150814,420,81,0.004087193460490463
MT4773811295620150814,450,17,8.578060349177515e-4
MT4687311484920150814,0,32176,1
MT4687311484920150814,30,28081,0.8727312282446544
MT4687311484920150814,60,24402,0.7583913475882645
MT4687311484920150814,90,20719,0.6439271506713078
MT4687311484920150814,120,18028,0.5602933863749379
MT4687311484920150814,150,15094,0.4691074092491298
MT4687311484920150814,180,13061,0.4059236698160119
MT4687311484920150814,210,11267,0.3501678269517653
MT4687311484920150814,240,9468,0.29425658876181005
MT4687311484920150814,270,7930,0.24645698657384385
MT4687311484920150814,300,6576,0.20437593237195426
MT4687311484920150814,330,5594,0.1738562904027847
MT4687311484920150814,360,4730,0.14700397812033814
MT4687311484920150814,390,3816,0.11859771258080556
MT4687311484920150814,420,3119,0.09693560417702636
MT4687311484920150814,450,2449,0.0761126305320736
MT4687311484920150814,480,1952,0.06066633515663849
MT4687311484920150814,510,1464,0.045499751367478865
MT4687311484920150814,540,1063,0.03303704624564893
MT4687311484920150814,570,732,0.022749875683739432
MT4687311484920150814,600,463,0.014389607160616609
MT4687311484920150814,630,295,0.009168324216807558
MT4687311484920150814,660,152,0.004724017901541522
MT4687311484920150814,690,61,0.0018958229736449528
MT4687311484920150814,720,11,3.418697165589259e-4
WA4838311788820150814,0,844,1
WA4838311788820150814,30,403,0.4774881516587678
WA4838311788820150814,60,149,0.17654028436018956
WA4838311788820150814,90,40,0.04739336492890995
WA4838311788820150814,120,8,0.009478672985781991
WA4863311833720150814,0,3305,1
WA4863311833720150814,30,2365,0.7155824508320726
WA4863311833720150814,60,1649,0.4989409984871407
WA4863311833720150814,90,1073,0.32465960665658095
WA4863311833720150814,120,769,0.23267776096822995
WA4863311833720150814,150,531,0.16066565809379726
WA4863311833720150814,180,400,0.12102874432677761
WA4863311833720150814,210,299,0.09046898638426626
WA4863311833720150814,240,209,0.0632375189107413
WA4863311833720150814,270,126,0.038124054462934945
WA4863311833720150814,300,58,0.017549167927382755
WA4863311833720150814,330,21,0.006354009077155824
WA4863311833720150814,360,4,0.001210287443267776
WA4877911820520150814,0,2607,1
WA4877911820520150814,30,1615,0.6194859992328346
WA4877911820520150814,60,963,0.3693901035673188
WA4877911820520150814,90,511,0.19601074031453777
WA4877911820520150814,120,298,0.11430763329497506
WA4877911820520150814,150,148,0.05677023398542386
WA4877911820520150814,180,71,0.027234369006520907
WA4877911820520150814,210,31,0.011891062523973917
WA4877911820520150814,240,9,0.0034522439585730723
WA4877911820520150814,270,1,3.835826620636747e-4
ID4688211538220150814,0,1003,1
ID4688211538220150814,30,527,0.5254237288135594
ID4688211538220150814,60,240,0.23928215353938184
ID4688211538220150814,90,79,0.07876370887337986
ID4688211538220150814,120,16,0.015952143569292122
ID4688211538220150814,150,1,9.970089730807576e-4
ID4799811615320150814,0,2610,1
ID4799811615320150814,30,1923,0.7367816091954023
ID4799811615320150814,60,1351,0.5176245210727969
ID4799811615320150814,90,838,0.3210727969348659
ID4799811615320150814,120,553,0.21187739463601532
ID4799811615320150814,150,309,0.11839080459770115
ID4799811615320150814,180,181,0.06934865900383141
ID4799811615320150814,210,96,0.0367816091954023
ID4799811615320150814,240,30,0.011494252873563218
ID4799811615320150814,270,6,0.0022988505747126436
ID4799811615320150814,300,0,0
ID4818211606320150814,0,3818,1
ID4818211606320150814,30,3376,0.8842325825039288
ID4818211606320150814,60,2941,0.7702985856469355
ID4818211606320150814,90,2426,0.6354112100576218
ID4818211606320150814,120,2007,0.5256678889470927
ID4818211606320150814,150,1537,0.40256678889470926
ID4818211606320150814,180,1199,0.3140387637506548
ID4818211606320150814,210,906,0.23729701414353063
ID4818211606320150814,240,633,0.16579360921948663
ID4818211606320150814,270,427,0.11183865898376114
ID4818211606320150814,300,275,0.07202723939235202
ID4818211606320150814,330,191,0.0500261917234154
ID4818211606320150814,360,123,0.0322158198009429
ID4818211606320150814,390,57,0.014929282346778419
ID4818211606320150814,420,18,0.004714510214772132
ID4818211606320150814,450,0,0
MT4810711584820150814,0,8740,1
MT4810711584820150814,30,5682,0.6501144164759726
MT4810711584820150814,60,3396,0.388558352402746
MT4810711584820150814,90,1748,0.2
MT4810711584820150814,120,962,0.11006864988558353
MT4810711584820150814,150,395,0.04519450800915332
MT4810711584820150814,180,160,0.018306636155606407
MT4810711584820150814,210,58,0.006636155606407322
MT4810711584820150814,240,20,0.002288329519450801
MT4810711584820150814,270,5,5.720823798627002e-4
MT4814411584420150814,0,4432,1
MT4814411584420150814,30,3238,0.730595667870036
MT4814411584420150814,60,2321,0.5236913357400722
MT4814411584420150814,90,1570,0.35424187725631767
MT4814411584420150814,120,1107,0.24977436823104693
MT4814411584420150814,150,699,0.15771660649819494
MT4814411584420150814,180,475,0.10717509025270758
MT4814411584420150814,210,315,0.0710740072202166
MT4814411584420150814,240,193,0.04354693140794224
MT4814411584420150814,270,118,0.026624548736462094
MT4814411584420150814,300,57,0.01286101083032491
MT4814411584420150814,330,19,0.0042870036101083035
MT4815811574020150814,0,3219,1
MT4815811574020150814,30,2377,0.7384280832556694
MT4815811574020150814,60,1660,0.5156881018949985
MT4815811574020150814,90,999,0.3103448275862069
MT4815811574020150814,120,605,0.18794656725691208
MT4815811574020150814,150,276,0.08574091332712022
MT4815811574020150814,180,115,0.03572538055296676
MT4815811574020150814,210,47,0.01460080770425598
MT4815811574020150814,240,4,0.0012426219322771047
WA4606911776320150814,0,45250,1
WA4606911776320150814,30,30611,0.6764861878453039
WA4606911776320150814,60,20473,0.45244198895027626
WA4606911776320150814,90,13579,0.30008839779005525
WA4606911776320150814,120,10052,0.22214364640883977
WA4606911776320150814,150,7054,0.15588950276243094
WA4606911776320150814,180,5380,0.1188950276243094
WA4606911776320150814,210,4219,0.09323756906077348
WA4606911776320150814,240,3242,0.071646408839779
WA4606911776320150814,270,2477,0.05474033149171271
WA4606911776320150814,300,1863,0.041171270718232046
WA4606911776320150814,330,1463,0.03233149171270718
WA4606911776320150814,360,1146,0.02532596685082873
WA4606911776320150814,390,836,0.018475138121546962
WA4606911776320150814,420,633,0.013988950276243094
WA4606911776320150814,450,458,0.010121546961325967
WA4606911776320150814,480,324,0.007160220994475138
WA4606911776320150814,510,201,0.004441988950276243
WA4606911776320150814,540,111,0.002453038674033149
WA4606911776320150814,570,42,9.281767955801105e-4
WA4606911776320150814,600,7,1.5469613259668508e-4
MT4865411593720150814,0,949,1
MT4865411593720150814,30,610,0.642781875658588
MT4865411593720150814,60,362,0.3814541622760801
MT4865411593720150814,90,167,0.17597471022128555
MT4865411593720150814,120,42,0.044257112750263436
MT4865411593720150814,150,1,0.001053740779768177
ID4606811540520150815,0,35762,1
ID4606811540520150815,30,25540,0.7141658743918126
ID4606811540520150815,60,17877,0.4998881494323584
ID4606811540520150815,90,11743,0.32836530395391755
ID4606811540520150815,120,8261,0.23099938482187798
ID4606811540520150815,150,5177,0.14476259717018064
ID4606811540520150815,180,3508,0.0980929478217102
ID4606811540520150815,210,2389,0.06680275152396399
ID4606811540520150815,240,1517,0.042419327778088475
ID4606811540520150815,270,940,0.026284883395783235
ID4606811540520150815,300,549,0.015351490408813825
ID4606811540520150815,330,344,0.009619148817180248
ID4606811540520150815,360,216,0.006039930652648062
ID4606811540520150815,390,136,0.0038029192998154464
ID4606811540520150815,420,86,0.002404787204295062
ID4606811540520150815,450,49,0.0013701694536099771
ID4606811540520150815,480,26,7.270286896706e-4
ID4606811540520150815,510,9,2.5166377719366924e-4
ID4606811540520150815,540,1,2.7962641910407696e-5
WA4800511820420150815,0,52726,1
WA4800511820420150815,30,37251,0.7065015362439783
WA4800511820420150815,60,25056,0.47521147062170466
WA4800511820420150815,90,15401,0.29209498160300423
WA4800511820420150815,120,10101,0.19157531388688692
WA4800511820420150815,150,5837,0.11070439631301446
WA4800511820420150815,180,3690,0.06998444790046657
WA4800511820420150815,210,2260,0.04286310359215567
WA4800511820420150815,240,1184,0.022455714448279786
WA4800511820420150815,270,525,0.009957136896407844
WA4800511820420150815,300,198,0.0037552630580738157
WA4800511820420150815,330,59,0.001118992527405834
WA4800511820420150815,360,24,4.551834009786443e-4
WA4800511820420150815,390,3,5.6897925122330536e-5
ID4648811626020150815,0,655,1
ID4648811626020150815,30,358,0.5465648854961832
ID4648811626020150815,60,182,0.2778625954198473
ID4648811626020150815,90,80,0.12213740458015267
ID4648811626020150815,120,38,0.05801526717557252
ID4648811626020150815,150,5,0.007633587786259542
MT4817311596920150815,0,3520,1
MT4817311596920150815,30,2377,0.6752840909090909
MT4817311596920150815,60,1511,0.42926136363636364
MT4817311596920150815,90,855,0.24289772727272727
MT4817311596920150815,120,478,0.13579545454545455
MT4817311596920150815,150,205,0.05823863636363636
MT4817311596920150815,180,95,0.026988636363636364
MT4817311596920150815,210,42,0.011931818181818182
MT4817311596920150815,240,10,0.002840909090909091
MT4817311596920150815,270,1,2.840909090909091e-4
MT4824011360720150815,0,4368,1
MT4824011360720150815,30,3409,0.780448717948718
MT4824011360720150815,60,2522,0.5773809523809523
MT4824011360720150815,90,1625,0.37202380952380953
MT4824011360720150815,120,1084,0.24816849816849818
MT4824011360720150815,150,627,0.14354395604395603
MT4824011360720150815,180,408,0.09340659340659341
MT4824011360720150815,210,280,0.0641025641025641
MT4824011360720150815,240,178,0.04075091575091575
MT4824011360720150815,270,114,0.0260989010989011
MT4824011360720150815,300,60,0.013736263736263736
MT4824011360720150815,330,29,0.006639194139194139
MT4824011360720150815,360,11,0.0025183150183150185
MT4824011360720150815,390,1,2.2893772893772894e-4
WY4324810945920150816,0,2778,1
WY4324810945920150816,30,2112,0.7602591792656588
WY4324810945920150816,60,1559,0.5611951043916487
WY4324810945920150816,90,1083,0.3898488120950324
WY4324810945920150816,120,757,0.27249820014398846
WY4324810945920150816,150,464,0.16702663786897048
WY4324810945920150816,180,292,0.10511159107271419
WY4324810945920150816,210,159,0.05723542116630669
WY4324810945920150816,240,56,0.020158387329013677
WY4324810945920150816,270,15,0.005399568034557235
ID4649911475720150817,0,7965,1
ID4649911475720150817,30,6051,0.75969868173258
ID4649911475720150817,60,4449,0.5585687382297552
ID4649911475720150817,90,2924,0.36710608913998743
ID4649911475720150817,120,1972,0.24758317639673572
ID4649911475720150817,150,1123,0.14099183929692405
ID4649911475720150817,180,687,0.08625235404896422
ID4649911475720150817,210,455,0.05712492153170119
ID4649911475720150817,240,317,0.03979912115505336
ID4649911475720150817,270,229,0.028750784682988074
ID4649911475720150817,300,163,0.02046453232893911
ID4649911475720150817,330,114,0.01431261770244821
ID4649911475720150817,360,74,0.009290646578782173
ID4649911475720150817,390,34,0.004268675455116133
ID4649911475720150817,420,10,0.0012554927809165098
MT4830211570120150820,0,6665,1
MT4830211570120150820,30,5298,0.7948987246811703
MT4830211570120150820,60,4182,0.6274568642160541
MT4830211570120150820,90,3186,0.4780195048762191
MT4830211570120150820,120,2542,0.3813953488372093
MT4830211570120150820,150,1958,0.2937734433608402
MT4830211570120150820,180,1643,0.24651162790697675
MT4830211570120150820,210,1405,0.2108027006751688
MT4830211570120150820,240,1182,0.177344336084021
MT4830211570120150820,270,982,0.14733683420855215
MT4830211570120150820,300,828,0.12423105776444111
MT4830211570120150820,330,712,0.10682670667666917
MT4830211570120150820,360,608,0.09122280570142535
MT4830211570120150820,390,491,0.07366841710427607
MT4830211570120150820,420,400,0.06001500375093773
MT4830211570120150820,450,315,0.047261815453863466
MT4830211570120150820,480,252,0.03780945236309077
MT4830211570120150820,510,188,0.028207051762940735
MT4830211570120150820,540,136,0.02040510127531883
MT4830211570120150820,570,95,0.014253563390847712
MT4830211570120150820,600,52,0.007801950487621906
MT4830211570120150820,630,29,0.004351087771942986
MT4830211570120150820,660,5,7.501875468867217e-4
MT4551511324520150821,0,11291,1
MT4551511324520150821,30,9222,0.8167567088831813
MT4551511324520150821,60,7402,0.6555663803028962
MT4551511324520150821,90,5562,0.49260472943051986
MT4551511324520150821,120,4314,0.3820742184040386
MT4551511324520150821,150,3058,0.2708351784607209
MT4551511324520150821,180,2292,0.20299353467363387
MT4551511324520150821,210,1683,0.1490567708794615
MT4551511324520150821,240,1149,0.10176246568063059
MT4551511324520150821,270,751,0.06651315206801878
MT4551511324520150821,300,447,0.039589053228234874
MT4551511324520150821,330,278,0.02462137986006554
MT4551511324520150821,360,170,0.015056239482773891
MT4551511324520150821,390,69,0.006111061907714109
MT4551511324520150821,420,24,0.002125586750509255
MT4551511324520150821,450,0,0
ID4445011456920150824,0,29928,1
ID4445011456920150824,30,26946,0.9003608660785886
ID4445011456920150824,60,24102,0.8053327987169207
ID4445011456920150824,90,20914,0.6988104784816894
ID4445011456920150824,120,18524,0.6189521518310612
ID4445011456920150824,150,15796,0.5278000534616413
ID4445011456920150824,180,13922,0.46518310612135794
ID4445011456920150824,210,12307,0.41122026196204226
ID4445011456920150824,240,10617,0.3547514033680834
ID4445011456920150824,270,9152,0.305800588078054
ID4445011456920150824,300,7853,0.2623964180700348
ID4445011456920150824,330,6893,0.2303194333066025
ID4445011456920150824,360,6048,0.2020850040096231
ID4445011456920150824,390,5099,0.17037556802993853
ID4445011456920150824,420,4384,0.14648489708634055
ID4445011456920150824,450,3712,0.12403100775193798
ID4445011456920150824,480,3196,0.10678962844159316
ID4445011456920150824,510,2690,0.08988238438920075
ID4445011456920150824,540,2305,0.0770181769580326
ID4445011456920150824,570,1970,0.06582464581662657
ID4445011456920150824,600,1707,0.057036888532477945
ID4445011456920150824,630,1524,0.050922213311948676
ID4445011456920150824,660,1347,0.045008019246190856
ID4445011456920150824,690,1205,0.04026329858326651
ID4445011456920150824,720,1068,0.035685645549318364
ID4445011456920150824,750,924,0.030874097834803528
ID4445011456920150824,780,791,0.026430098904036355
ID4445011456920150824,810,674,0.02252071638599305
ID4445011456920150824,840,572,0.019112536754878375
ID4445011456920150824,870,473,0.015804597701149427
ID4445011456920150824,900,379,0.012663726276396685
ID4445011456920150824,930,300,0.010024057738572574
ID4445011456920150824,960,224,0.007484629778134189
ID4445011456920150824,990,161,0.005379577653033948
ID4445011456920150824,1020,108,0.0036086607858861267
ID4445011456920150824,1050,65,0.0021718791766907244
ID4445011456920150824,1080,35,0.001169473402833467
ID4445011456920150824,1110,10,3.3413525795241913e-4
ID4445011456920150824,1140,1,3.3413525795241913e-5
ID4710411594020150825,0,1966,1
ID4710411594020150825,30,1428,0.7263479145473042
ID4710411594020150825,60,991,0.5040691759918616
ID4710411594020150825,90,607,0.30874872838250256
ID4710411594020150825,120,366,0.1861648016276704
ID4710411594020150825,150,172,0.08748728382502544
ID4710411594020150825,180,88,0.044760935910478125
ID4710411594020150825,210,45,0.02288911495422177
ID4710411594020150825,240,16,0.008138351983723296
MT4761511295320150826,0,4640,1
MT4761511295320150826,30,3821,0.8234913793103448
MT4761511295320150826,60,3186,0.6866379310344828
MT4761511295320150826,90,2657,0.5726293103448276
MT4761511295320150826,120,2307,0.49719827586206894
MT4761511295320150826,150,1963,0.4230603448275862
MT4761511295320150826,180,1741,0.3752155172413793
MT4761511295320150826,210,1540,0.33189655172413796
MT4761511295320150826,240,1318,0.28405172413793106
